ID,Event Type,Timestamp,Value
8565,purchase,2024-11-07 21:02:36.449430,
8566,click,2024-03-31 09:56:36.449433,
8567,click,2024-11-05 12:19:36.449437,279.27
8568,view,2024-09-12 13:07:36.449440,
8569,click,2024-11-21 12:51:36.449443,99.68
8570,logout,2024-03-15 10:46:36.449447,21.59
8571,view,2024-04-25 02:42:36.449450,
8572,logout,2024-05-25 01:35:36.449453,
8573,view,2024-06-26 22:21:36.449457,
8574,logout,2024-05-07 18:10:36.449460,287.95
8575,purchase,2024-10-28 05:45:36.449463,445.06
8576,logout,2024-01-24 13:49:36.449466,
8577,purchase,2024-10-10 01:20:36.449470,492.65
8578,purchase,2024-02-26 07:30:36.449473,
8579,login,2024-11-06 21:24:36.449477,106.26
8580,login,2024-01-07 13:43:36.449480,
8581,click,2024-08-19 00:38:36.449483,257.47
8582,logout,2024-08-10 03:09:36.449488,105.64
8583,login,2024-11-02 01:02:36.449494,6.29
8584,logout,2024-09-09 20:17:36.449499,
8585,login,2024-06-01 06:27:36.449505,424.26
8586,purchase,2024-12-20 11:57:36.449519,
8587,login,2024-11-12 08:14:36.449522,
8588,login,2024-09-03 17:52:36.449526,320.28
8589,click,2024-11-15 21:09:36.449529,281.29
8590,purchase,2024-07-13 11:49:36.449532,109.19
8591,purchase,2024-05-20 22:12:36.449536,
8592,view,2024-06-11 12:28:36.449539,
8593,login,2024-12-03 19:09:36.449542,427.14
8594,view,2024-11-25 03:48:36.449545,490.07
8595,purchase,2024-02-06 22:48:36.449549,
8596,purchase,2024-01-23 13:57:36.449552,
8597,view,2024-03-12 05:01:36.449555,402.88
8598,view,2024-01-12 13:13:36.449559,
8599,purchase,2024-08-08 06:55:36.449562,
8600,purchase,2024-03-19 14:42:36.449566,58.24
8601,login,2024-09-26 05:57:36.449569,
8602,login,2024-08-05 18:15:36.449572,
8603,logout,2024-10-16 19:18:36.449575,75.69
8604,view,2024-11-09 02:30:36.449579,146.86
8605,purchase,2024-05-20 04:00:36.449584,
8606,view,2024-10-15 02:08:36.449590,
8607,click,2024-06-28 10:04:36.449595,68.86
8608,click,2024-04-29 03:10:36.449610,
8609,view,2024-10-06 18:13:36.449617,
8610,purchase,2024-05-01 10:32:36.449623,15.82
8611,click,2024-08-17 05:57:36.449628,173.96
8612,logout,2024-03-23 12:18:36.449634,336.16
8613,logout,2024-02-07 16:40:36.449648,
8614,login,2024-07-05 18:16:36.449652,127.06
8615,purchase,2024-08-07 18:13:36.449656,
8616,logout,2024-02-12 02:11:36.449660,19.74
8617,click,2024-10-09 18:06:36.449663,195.81
8618,logout,2024-02-08 22:40:36.449667,175.47
8619,purchase,2024-09-07 12:47:36.449670,117.53
8620,view,2024-08-03 21:21:36.449673,325.14
8621,click,2024-06-15 11:17:36.449676,
8622,view,2024-08-06 04:48:36.449680,208.12
8623,view,2024-01-20 15:57:36.449683,445.23
8624,login,2024-03-19 17:58:36.449686,431.82
8625,view,2024-12-19 04:02:36.449690,
8626,purchase,2024-11-14 00:30:36.449693,
8627,logout,2024-11-17 16:52:36.449696,
8628,click,2024-02-18 00:32:36.449700,239.43
8629,logout,2024-01-24 20:23:36.449703,
8630,click,2024-04-11 09:46:36.449706,
8631,logout,2024-05-31 16:03:36.449710,
8632,login,2024-04-20 06:23:36.449713,
8633,purchase,2024-11-08 14:09:36.449716,
8634,purchase,2024-07-16 22:53:36.449720,29.36
8635,login,2024-02-16 09:38:36.449723,285.68
8636,login,2024-07-11 18:05:36.449726,340.78
8637,login,2024-07-20 08:27:36.449730,14.0
8638,login,2024-10-03 07:52:36.449733,
8639,click,2024-01-08 19:53:36.449739,
8640,login,2024-01-19 23:51:36.449745,240.63
8641,purchase,2024-05-11 04:26:36.449752,
8642,login,2024-04-26 15:25:36.449764,294.05
8643,logout,2024-03-11 09:59:36.449768,
8644,logout,2024-04-04 22:55:36.449771,
8645,click,2024-11-03 09:52:36.449774,
8646,click,2024-04-19 12:59:36.449778,
8647,view,2024-11-27 11:14:36.449781,305.59
8648,view,2024-07-21 12:00:36.449784,267.45
8649,login,2024-02-19 05:46:36.449788,
8650,click,2024-12-17 07:41:36.449791,
8651,view,2024-12-06 14:58:36.449794,
8652,login,2024-11-27 19:46:36.449798,368.25
8653,click,2024-03-24 09:24:36.449801,457.17
8654,purchase,2024-01-03 09:23:36.449805,
8655,logout,2024-03-07 12:24:36.449808,
8656,view,2024-02-24 16:03:36.449811,450.89
8657,login,2024-05-08 16:40:36.449815,
8658,purchase,2023-12-25 13:20:36.449818,471.3
8659,login,2024-05-22 09:47:36.449822,91.29
8660,logout,2024-01-23 03:56:36.449825,
8661,logout,2024-01-18 20:40:36.449828,
8662,click,2024-01-19 20:13:36.449832,
8663,purchase,2024-05-11 11:22:36.449835,324.73
8664,view,2024-03-25 13:15:36.449839,386.53
8665,purchase,2024-05-25 13:58:36.449842,127.85
8666,purchase,2024-06-29 20:23:36.449845,
8667,login,2024-09-04 14:31:36.449849,139.35
8668,login,2024-04-02 17:56:36.449852,
8669,login,2024-04-17 16:25:36.449856,248.12
8670,purchase,2024-05-17 12:38:36.449859,
8671,login,2024-08-01 20:09:36.449862,473.64
8672,logout,2024-04-24 07:29:36.449866,
8673,click,2024-09-22 05:42:36.449869,
8674,click,2024-05-24 11:18:36.449872,
8675,logout,2024-09-10 19:44:36.449876,
8676,purchase,2024-05-27 02:22:36.449879,189.08
8677,logout,2024-04-06 21:20:36.449882,164.23
8678,click,2024-10-24 12:50:36.449886,61.93
8679,purchase,2024-12-08 03:31:36.449889,
8680,logout,2024-09-18 02:35:36.449892,
8681,login,2023-12-30 17:31:36.449896,
8682,view,2024-04-18 07:58:36.449899,
8683,login,2024-02-11 07:40:36.449902,235.7
8684,click,2024-08-02 18:41:36.449906,69.06
8685,view,2024-09-26 00:27:36.449909,172.87
8686,login,2024-11-06 21:21:36.449912,93.87
8687,login,2024-03-29 16:45:36.449916,
8688,purchase,2024-05-14 19:57:36.449919,
8689,login,2024-05-06 03:30:36.449923,
8690,purchase,2024-03-25 20:47:36.449931,
8691,view,2024-11-07 15:10:36.449934,6.64
8692,logout,2024-03-11 22:16:36.449938,
8693,purchase,2024-02-17 17:52:36.449941,
8694,login,2024-03-10 11:14:36.449944,
8695,view,2024-08-03 17:29:36.449948,
8696,logout,2024-08-06 02:39:36.449951,438.53
8697,login,2024-04-22 08:47:36.449954,
8698,click,2024-01-07 13:07:36.449958,
8699,click,2024-08-09 12:54:36.449961,443.49
8700,view,2024-11-28 21:27:36.449964,
8701,login,2024-06-10 01:53:36.449969,
8702,purchase,2024-05-31 09:02:36.449974,
8703,logout,2024-05-04 08:54:36.449980,
8704,view,2024-09-05 15:30:36.449985,
8705,purchase,2024-06-29 01:43:36.449991,160.13
8706,logout,2024-12-06 01:00:36.449997,
8707,logout,2024-08-18 08:26:36.450011,
8708,view,2024-06-26 01:07:36.450014,
8709,login,2024-10-15 07:54:36.450017,137.51
8710,view,2024-04-25 20:05:36.450021,107.69
8711,logout,2024-09-29 21:25:36.450024,
8712,purchase,2024-10-24 12:29:36.450028,
8713,purchase,2024-06-25 21:15:36.450031,121.74
8714,view,2024-08-26 08:12:36.450034,250.07
8715,view,2024-10-09 11:37:36.450038,7.66
8716,view,2024-03-25 16:58:36.450043,139.17
8717,logout,2024-01-17 05:41:36.450047,255.08
8718,click,2024-02-05 04:22:36.450050,
8719,click,2024-05-02 00:47:36.450053,
8720,view,2024-06-22 21:06:36.450057,
8721,logout,2024-10-19 12:30:36.450060,
8722,purchase,2024-03-15 06:11:36.450063,
8723,logout,2024-11-23 19:42:36.450067,196.61
8724,login,2024-07-27 01:13:36.450070,
8725,login,2024-02-14 09:15:36.450073,337.2
8726,click,2023-12-30 21:55:36.450077,
8727,login,2023-12-25 16:02:36.450080,149.37
8728,click,2024-07-19 09:50:36.450083,
8729,view,2024-03-19 11:39:36.450087,204.71
8730,view,2024-07-03 03:44:36.450090,267.89
8731,logout,2024-10-28 20:39:36.450093,
8732,logout,2024-11-08 07:27:36.450097,64.38
8733,view,2024-11-05 22:03:36.450100,268.14
8734,purchase,2024-10-15 21:22:36.450103,
8735,logout,2024-08-11 10:42:36.450107,
8736,click,2024-04-02 11:32:36.450110,478.68
8737,view,2024-02-17 12:41:36.450113,
8738,purchase,2024-12-06 16:10:36.450117,
8739,login,2024-01-30 05:49:36.450120,265.25
8740,view,2024-01-20 09:13:36.450123,
8741,logout,2024-06-04 20:47:36.450127,219.18
8742,click,2024-09-19 23:30:36.450130,
8743,logout,2024-11-08 18:43:36.450134,
8744,login,2024-06-07 13:30:36.450137,319.36
8745,view,2023-12-30 21:13:36.450140,362.37
8746,click,2024-03-19 19:49:36.450144,219.29
8747,login,2024-04-06 06:18:36.450147,
8748,logout,2024-02-27 03:34:36.450151,445.42
8749,login,2024-06-26 22:43:36.450154,
8750,click,2024-11-30 14:30:36.450157,469.61
8751,logout,2024-03-03 18:48:36.450161,
8752,click,2024-06-20 21:38:36.450164,
8753,click,2024-09-14 03:59:36.450167,281.68
8754,purchase,2024-01-29 22:40:36.450171,
8755,login,2024-07-14 12:58:36.450174,
8756,view,2024-07-12 14:15:36.450177,
8757,view,2024-08-27 13:58:36.450181,
8758,purchase,2024-09-11 23:45:36.450184,
8759,click,2024-07-28 16:51:36.450187,313.66
8760,click,2024-03-30 23:56:36.450191,
8761,purchase,2024-03-18 07:36:36.450194,273.35
8762,logout,2024-11-08 21:03:36.450198,
8763,view,2024-02-28 16:08:36.450201,
8764,click,2024-06-14 21:33:36.450205,
8765,view,2024-07-30 07:13:36.450208,
8766,logout,2024-01-10 10:23:36.450211,430.15
8767,login,2024-03-16 22:21:36.450215,
8768,view,2024-05-27 13:28:36.450218,43.73
8769,click,2024-07-07 17:46:36.450221,
8770,logout,2024-08-05 02:06:36.450225,
8771,click,2024-12-10 22:37:36.450228,
8772,purchase,2024-03-23 00:55:36.450231,
8773,logout,2024-06-04 23:19:36.450235,
8774,view,2024-09-20 22:03:36.450238,281.25
8775,click,2024-09-04 18:02:36.450241,
8776,purchase,2024-02-05 08:24:36.450245,
8777,view,2024-01-01 13:35:36.450248,
8778,logout,2024-01-28 02:24:36.450252,220.53
8779,logout,2024-07-18 23:02:36.450256,129.87
8780,logout,2024-04-18 06:41:36.450259,
8781,click,2024-06-29 01:09:36.450262,
8782,login,2024-06-20 11:21:36.450266,371.04
8783,logout,2024-05-16 04:08:36.450269,
8784,view,2024-08-22 03:59:36.450272,476.15
8785,login,2024-07-31 13:02:36.450275,
8786,view,2024-07-08 18:15:36.450279,
8787,click,2024-04-09 02:34:36.450282,
8788,login,2024-08-05 19:29:36.450285,406.97
8789,purchase,2024-01-08 22:48:36.450289,11.3
8790,purchase,2024-05-25 18:04:36.450292,54.42
8791,click,2024-03-23 17:17:36.450295,
8792,click,2024-02-19 11:38:36.450299,215.57
8793,logout,2024-12-16 22:33:36.450302,276.28
8794,logout,2024-10-25 12:25:36.450305,
8795,purchase,2024-11-24 11:21:36.450311,391.0
8796,logout,2024-03-03 17:55:36.450317,176.96
8797,view,2024-09-14 11:42:36.450323,
8798,view,2024-09-01 16:14:36.450330,
8799,purchase,2024-11-29 06:51:36.450334,234.76
8800,purchase,2024-04-17 22:28:36.450337,334.81
8801,purchase,2024-08-28 13:08:36.450340,485.85
8802,logout,2024-10-24 17:47:36.450344,80.97
8803,logout,2024-08-27 03:20:36.450347,430.78
8804,logout,2024-05-10 11:20:36.450350,
8805,login,2024-09-04 12:58:36.450354,472.24
8806,click,2024-04-27 13:10:36.450357,
8807,login,2024-11-06 23:33:36.450360,
8808,login,2024-10-19 11:15:36.450364,
8809,purchase,2024-06-01 09:12:36.450367,268.26
8810,login,2024-10-15 00:08:36.450370,
8811,login,2024-07-10 17:06:36.450373,
8812,click,2024-08-23 02:51:36.450377,
8813,logout,2024-05-31 19:11:36.450380,12.21
8814,purchase,2024-07-01 10:02:36.450384,
8815,click,2024-11-20 00:28:36.450387,231.33
8816,click,2024-02-20 05:17:36.450391,
8817,purchase,2024-10-12 11:09:36.450395,
8818,click,2024-12-01 13:04:36.450400,404.33
8819,view,2024-06-30 13:13:36.450406,316.59
8820,logout,2024-03-16 13:08:36.450412,177.59
8821,purchase,2024-11-16 13:15:36.450423,
8822,click,2024-06-21 17:56:36.450427,
8823,logout,2024-08-27 06:54:36.450430,
8824,view,2024-08-14 03:09:36.450433,
8825,view,2024-06-26 05:31:36.450436,102.85
8826,click,2024-11-16 10:08:36.450440,
8827,click,2024-01-21 15:24:36.450443,
8828,view,2024-05-02 13:05:36.450447,18.41
8829,purchase,2024-11-04 15:22:36.450450,193.72
8830,click,2024-03-09 05:30:36.450453,
8831,click,2024-11-01 13:58:36.450457,296.98
8832,purchase,2024-06-15 19:16:36.450460,271.85
8833,logout,2024-10-22 08:19:36.450463,264.67
8834,view,2024-07-20 10:28:36.450467,
8835,click,2024-01-20 23:11:36.450470,
8836,view,2024-05-09 14:25:36.450473,
8837,click,2024-03-30 08:47:36.450477,
8838,login,2024-05-02 22:16:36.450480,92.13
8839,login,2023-12-26 06:14:36.450483,
8840,logout,2024-09-26 08:29:36.450487,138.76
8841,purchase,2024-09-14 10:07:36.450490,
8842,view,2024-12-09 07:45:36.450493,
8843,click,2024-11-24 06:40:36.450496,358.61
8844,view,2024-02-22 02:08:36.450500,381.57
8845,logout,2023-12-29 13:55:36.450503,
8846,logout,2024-05-10 06:26:36.450506,351.66
8847,purchase,2024-06-05 03:47:36.450510,479.78
8848,purchase,2024-08-15 04:49:36.450513,253.95
8849,view,2024-07-02 13:08:36.450517,90.78
8850,view,2024-07-25 23:19:36.450520,
8851,logout,2024-04-02 20:41:36.450523,
8852,view,2024-09-08 09:36:36.450527,
8853,purchase,2024-05-07 03:45:36.450530,
8854,login,2024-05-24 18:13:36.450533,
8855,purchase,2024-03-22 20:13:36.450536,
8856,logout,2024-03-15 17:48:36.450540,407.71
8857,view,2024-11-14 06:18:36.450545,282.5
8858,purchase,2024-04-20 07:12:36.450551,105.35
8859,click,2024-03-03 21:47:36.450556,
8860,click,2024-10-10 06:34:36.450562,96.44
8861,view,2024-09-30 18:54:36.450567,381.93
8862,click,2024-01-19 00:11:36.450574,
8863,purchase,2024-09-28 02:30:36.450580,
8864,purchase,2024-01-16 10:22:36.450583,208.24
8865,login,2024-04-20 11:47:36.450586,
8866,logout,2024-08-12 22:27:36.450590,285.2
8867,logout,2024-07-28 23:05:36.450593,
8868,purchase,2024-10-18 08:14:36.450596,116.52
8869,login,2024-02-10 11:41:36.450600,
8870,purchase,2024-02-12 11:11:36.450603,145.41
8871,logout,2024-11-29 17:29:36.450607,
8872,purchase,2024-06-10 20:10:36.450610,86.55
8873,view,2024-11-24 22:13:36.450613,233.75
8874,logout,2024-06-24 01:20:36.450616,
8875,login,2024-10-16 08:31:36.450622,
8876,purchase,2024-03-11 16:37:36.450627,424.2
8877,purchase,2024-11-09 15:39:36.450633,
8878,logout,2024-01-01 06:59:36.450639,125.05
8879,logout,2024-07-27 08:38:36.450645,
8880,view,2024-04-23 21:20:36.450651,
8881,purchase,2024-04-23 01:03:36.450657,
8882,click,2024-11-25 01:39:36.450663,
8883,click,2024-02-14 00:29:36.450668,121.71
8884,view,2024-11-08 09:31:36.450675,
8885,login,2024-01-21 10:37:36.450680,
8886,login,2024-06-09 10:46:36.450686,315.34
8887,login,2024-04-07 22:24:36.450692,240.22
8888,logout,2024-01-08 09:33:36.450697,
8889,purchase,2024-01-31 03:03:36.450704,454.14
8890,login,2024-11-12 08:44:36.450710,351.55
8891,logout,2024-10-15 02:47:36.450714,196.58
8892,click,2024-08-01 22:00:36.450717,111.33
8893,logout,2024-08-05 02:08:36.450720,404.5
8894,purchase,2024-09-19 21:04:36.450723,
8895,login,2024-02-10 14:26:36.450727,50.19
8896,view,2024-04-03 13:30:36.450730,
8897,logout,2024-02-26 02:23:36.450734,
8898,login,2024-01-04 13:10:36.450737,
8899,click,2024-03-10 18:29:36.450740,11.44
8900,login,2024-12-17 12:30:36.450744,
8901,purchase,2024-05-17 17:43:36.450750,
8902,logout,2024-10-21 12:53:36.450753,366.49
8903,login,2024-08-30 22:30:36.450756,160.68
8904,login,2024-01-04 23:33:36.450760,238.64
8905,logout,2024-06-20 20:48:36.450763,350.23
8906,click,2024-10-09 04:27:36.450766,
8907,view,2024-12-07 17:33:36.450770,118.51
8908,logout,2024-02-02 02:34:36.450773,278.02
8909,view,2024-11-26 15:03:36.450776,
8910,view,2024-07-23 04:23:36.450780,
8911,click,2024-03-16 09:44:36.450783,101.67
8912,logout,2024-01-16 21:30:36.450786,466.44
8913,purchase,2024-05-02 02:32:36.450790,70.86
8914,logout,2024-10-03 16:34:36.450793,452.28
8915,logout,2024-02-09 04:42:36.450796,451.54
8916,purchase,2024-02-08 20:18:36.450802,298.12
8917,view,2024-08-20 04:39:36.450805,
8918,logout,2024-10-12 05:11:36.450810,274.99
8919,click,2024-05-23 20:59:36.450816,
8920,logout,2024-06-26 00:54:36.450822,143.52
8921,click,2024-09-15 12:47:36.450831,464.51
8922,purchase,2024-08-14 11:15:36.450836,
8923,view,2024-08-12 08:09:36.450840,159.0
8924,login,2024-02-14 05:31:36.450843,
8925,login,2024-01-13 23:32:36.450847,465.36
8926,login,2024-08-03 12:28:36.450850,
8927,login,2024-02-09 18:12:36.450853,
8928,click,2024-03-27 23:50:36.450857,
8929,view,2024-01-20 00:54:36.450860,455.69
8930,login,2024-04-16 07:59:36.450863,127.28
8931,click,2024-08-05 00:52:36.450867,96.45
8932,login,2023-12-30 19:04:36.450870,434.49
8933,login,2024-09-28 13:32:36.450873,173.89
8934,view,2024-10-11 04:26:36.450877,39.1
8935,login,2024-04-23 05:36:36.450880,244.4
8936,logout,2024-06-28 15:59:36.450883,243.7
8937,login,2024-08-16 16:29:36.450887,
8938,logout,2024-01-05 14:59:36.450890,
8939,view,2024-12-11 15:15:36.450893,91.08
8940,login,2024-05-29 03:10:36.450897,280.38
8941,click,2024-04-28 04:35:36.450900,
8942,click,2024-08-25 18:21:36.450903,212.87
8943,purchase,2024-01-30 04:35:36.450907,
8944,click,2024-10-22 11:12:36.450910,
8945,click,2024-05-11 08:02:36.450913,
8946,login,2024-04-16 20:56:36.450916,
8947,purchase,2024-03-22 02:34:36.450920,
8948,logout,2024-10-24 18:09:36.450924,407.93
8949,view,2024-07-18 12:27:36.450928,233.49
8950,logout,2024-05-30 20:02:36.450931,
8951,login,2024-11-12 11:07:36.450934,
8952,login,2024-01-16 05:58:36.450938,
8953,view,2024-04-28 21:10:36.450941,436.58
8954,view,2024-04-08 13:22:36.450944,
8955,logout,2024-07-30 07:40:36.450948,495.92
8956,click,2024-10-18 12:24:36.450951,495.85
8957,purchase,2024-03-27 15:18:36.450954,218.69
8958,login,2024-06-14 04:38:36.450958,167.72
8959,view,2024-04-26 13:56:36.450961,422.44
8960,view,2023-12-30 22:38:36.450965,34.1
8961,click,2024-09-14 13:05:36.450968,316.49
8962,logout,2024-06-07 03:28:36.450971,237.68
8963,logout,2024-10-31 02:49:36.450974,
8964,view,2024-08-02 18:24:36.450978,476.19
8965,purchase,2024-07-09 04:54:36.450981,291.92
8966,login,2024-01-24 21:41:36.450984,93.88
8967,click,2024-08-20 10:32:36.450988,
8968,login,2024-07-09 05:16:36.450991,
8969,logout,2023-12-30 02:35:36.450994,173.97
8970,purchase,2024-01-18 12:10:36.450998,
8971,view,2024-08-27 07:25:36.451001,
8972,view,2024-10-05 00:01:36.451004,499.93
8973,view,2024-05-12 11:52:36.451008,450.27
8974,view,2024-12-19 08:41:36.451011,
8975,login,2024-03-04 13:31:36.451014,
8976,view,2024-09-21 13:42:36.451018,
8977,purchase,2024-04-01 22:12:36.451021,497.86
8978,purchase,2024-05-28 11:13:36.451024,
8979,purchase,2024-06-07 07:38:36.451028,87.22
8980,logout,2024-07-15 08:14:36.451031,177.47
8981,logout,2024-08-28 01:24:36.451034,
8982,click,2024-11-17 07:25:36.451038,
8983,logout,2024-12-01 08:05:36.451041,
8984,click,2024-05-15 00:33:36.451044,
8985,login,2024-03-08 04:59:36.451054,355.46
8986,logout,2024-04-25 14:28:36.451060,
8987,logout,2024-06-29 11:16:36.451066,
8988,view,2024-12-07 11:38:36.451082,
8989,purchase,2024-09-15 13:15:36.451085,462.29
8990,logout,2024-07-14 23:16:36.451089,
8991,view,2024-03-14 22:07:36.451092,115.48
8992,login,2024-06-04 19:57:36.451095,
8993,view,2024-07-13 01:47:36.451099,
8994,click,2024-09-21 07:59:36.451102,
8995,click,2024-07-05 15:59:36.451105,
8996,view,2024-09-01 15:25:36.451109,
8997,logout,2024-06-07 21:46:36.451112,
8998,purchase,2024-12-16 12:36:36.451116,
8999,purchase,2024-08-22 20:19:36.451119,
9000,login,2024-09-09 00:01:36.451122,144.28
9001,logout,2024-01-01 12:53:36.451126,
9002,logout,2024-10-02 06:56:36.451129,
9003,login,2024-06-20 19:24:36.451132,
9004,view,2024-05-12 07:50:36.451136,
9005,purchase,2024-05-11 09:55:36.451139,
9006,login,2024-08-12 23:24:36.451143,
9007,login,2024-02-28 12:39:36.451146,
9008,view,2024-08-11 02:26:36.451149,170.41
9009,login,2024-05-31 02:48:36.451153,
9010,logout,2024-05-22 22:19:36.451156,
9011,click,2024-11-30 13:16:36.451159,
9012,view,2024-04-02 06:06:36.451163,
9013,click,2024-02-16 15:47:36.451166,292.11
9014,login,2024-09-15 19:24:36.451170,
9015,view,2024-08-18 01:26:36.451173,
9016,view,2024-05-03 10:53:36.451177,
9017,login,2024-02-23 20:12:36.451180,27.8
9018,logout,2024-01-05 12:56:36.451184,
9019,view,2024-03-10 09:19:36.451187,
9020,purchase,2024-05-25 09:58:36.451191,
9021,click,2024-10-02 16:36:36.451194,361.04
9022,logout,2024-03-13 06:27:36.451197,
9023,view,2024-08-26 21:06:36.451201,155.76
9024,view,2024-12-15 18:47:36.451204,
9025,click,2024-03-05 06:31:36.451207,5.28
9026,click,2024-02-26 09:53:36.451210,224.84
9027,login,2024-04-14 04:30:36.451214,332.88
9028,purchase,2024-01-11 07:57:36.451217,322.7
9029,login,2024-10-09 22:26:36.451221,
9030,view,2024-05-27 16:33:36.451224,390.58
9031,click,2024-09-22 01:40:36.451227,
9032,logout,2024-10-26 06:05:36.451231,132.22
9033,purchase,2024-08-09 08:07:36.451234,493.32
9034,logout,2024-04-08 17:39:36.451237,67.88
9035,login,2024-05-26 23:21:36.451241,287.16
9036,login,2023-12-26 11:17:36.451244,
9037,click,2024-05-21 19:35:36.451248,439.16
9038,purchase,2024-03-06 21:18:36.451251,6.72
9039,login,2024-03-17 11:28:36.451254,
9040,purchase,2024-02-07 11:51:36.451258,
9041,logout,2024-04-12 04:46:36.451261,
9042,login,2024-06-02 02:35:36.451264,173.27
9043,view,2024-02-04 14:15:36.451268,164.76
9044,login,2024-03-11 07:33:36.451271,
9045,logout,2024-07-11 23:57:36.451274,
9046,login,2024-05-02 22:54:36.451278,
9047,view,2024-04-09 00:41:36.451281,
